smiles,score,time
COc1ccccc1N1CCN(CCCCCCCCCC(=O)c2ccc(OC)cc2)CC1,-8.54,12.521
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1C,-10.25,7.417
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-7.33,4.789
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-7.22,2.436
COc1ccccc1N1CCN(CCCCCOc2ccc3ccccc3c2)CC1,-9.78,7.707
COc1ccccc1N1CCN(CCCCNC(=O)Nc2cccc(Cl)c2)CC1,-8.82,8.104
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,-9.75,7.898
Cc1cc2c(s1)-c1ccccc1N=C2N1CCNCC1,-6.8,2.483
COC(=O)c1ccc(Cn2c(SCc3ccc(Cl)cc3)nc3ccccc32)cc1,-9.2,7.252
Cn1c(CN2CCC(c3nsc4ccccc34)CC2)nc2ccccc21,-10.75,4.3
CCC(C)NN1CCN(c2cccc(Cl)c2Cl)CC1,-7.65,3.604
CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(O)c1OC,-7.44,4.931
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-7.28,2.531
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,-10.22,6.834
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,-11.01,6.308
Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)c1,-10.68,5.552
O=C(OCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1Cl,-10.1,5.66
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,-10.02,5.093
C#Cc1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,-9.66,5.878
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ccncc4)cc23)CC1,-9.26,5.345
CCCN(CCC)C1CCc2c(OC)cccc2C1C,-8.08,3.575
Cc1ccc(C2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1,-10.43,4.428
CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(O)c1OC,-7.8,4.988
CN(C)C1CC2Cc3ccccc3CC2cc2c(F)ccc21,-9.14,2.454
CCCN1CCCC(c2cccc(O)c2)C1,-7.75,2.812
COc1ccccc1N1CCN(CCCNNC(=O)C(Cc2ccc(F)cc2)c2ccccc2)CC1,-10.6,13.289
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(N)cc3)cc2)CC1,-10.83,9.426
O=C(CCCN1CCC(O)(c2cccc(Cl)c2)CC1)c1ccc(Cl)cc1Cl,-10.71,5.995
O=C(OCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1F,-10.52,5.806
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc2N1,-10.62,8.554
Cc1ccccc1OCCNCCNOc1ccccc1,-7.89,5.21
CCCN(CCC)C1CCc2cccc(OC)c2C1,-7.17,3.473
O=C(OCCN1CCC(O)(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(F)cc1,-10.83,6.762
